tag_name,published_at,prerelease,author_login
8.0.0a1,2020-11-29T14:42:02Z,True,davidism
7.1.2,2020-04-27T21:02:36Z,False,davidism
7.1.1,2020-03-09T19:01:33Z,False,davidism
7.1,2020-03-09T19:00:29Z,False,davidism
