tag_name,published_at,prerelease,author_login
v0.0.15,2020-12-08T19:00:54Z,False,Innixma
v0.0.14,2020-10-21T22:19:32Z,False,Innixma
v0.0.13,2020-08-24T08:07:23Z,False,Innixma
v0.0.12,2020-07-14T15:52:26Z,False,Innixma
v0.0.11,2020-06-15T03:52:03Z,False,Innixma
v0.0.10,2020-06-04T06:21:55Z,False,Innixma
v0.0.9,2020-05-12T23:35:45Z,False,Innixma
v0.0.8,2020-05-11T21:16:21Z,False,Innixma
v0.0.7,2020-05-09T21:52:35Z,False,Innixma
v0.0.6,2020-03-24T22:04:28Z,False,Innixma
